None,ticker,dimension,datekey,price,netinc,liabilities,equityusd,epsusd,revenueusd,netinccmnusd,debtusd,marketcap,equity,assets,fcf,gp,netmargin,pb,NPGR,BTMkt,equitymultiplier,ROE
3,EQR,ARQ,2019-02-21,73.86,117187000.0,9615454000,10173204000,0.32,652743000.0,116415000.0,8817939000,27323306258.0,10173204000,20394209000,205801000.0,433555000.0,0.178,2.686,0.10793006050159147,0.3723269762429056,2.004698716353275,0.011519183140336122
4,EQR,ARQ,2018-10-30,65.78,214937000.0,9693820000,10235424000,0.58,652867000.0,214164000.0,8823793000,24236024181.0,10235424000,20542150000,175854000.0,432691000.0,0.328,2.368,0.45478442520366436,0.42232273427190803,2.006966198957659,0.020999325479823798
5,EQR,ARQ,2018-08-02,65.97,113602000.0,9600313000,10208437000,0.31,639808000.0,112830000.0,8772769000,24295561891.0,10208437000,20406582000,93262000.0,423098000.0,0.176,2.38,-0.8920177461664407,0.4201770284547975,1.998991814319861,0.011128246175198024
6,EQR,ARQ,2018-05-03,61.6,211809000.0,9504210000,10289172000,0.57,633016000.0,211036000.0,8659477000,22681964967.0,10289172000,20383870000,511115000.0,409456000.0,0.333,2.204,0.46365829591754837,0.45362789401049336,1.9810991593881413,0.02058562146691687
7,EQR,ARQ,2018-02-22,56.17,125442000.0,9729781000,10242464000,0.34,630704000.0,124669000.0,8957291000,20680084803.0,10242464000,20570599000,224938000.0,429100000.0,0.198,2.019,-0.6885014588415364,0.4952815279806858,2.0083642959350407,0.01224724831837339
8,EQR,ARQ,2017-11-01,67.81,138229000.0,9823516000,10259269000,0.37,624122000.0,137457000.0,8992272000,24919143339.0,10259269000,20697833000,-55547000.0,414453000.0,0.22,2.429,0.09250591409906748,0.4117023149806121,2.0174763913491303,0.013473572044947842
9,EQR,ARQ,2017-08-04,67.32,196041000.0,9730199000,10290505000,0.53,612480000.0,195268000.0,8964089000,24727528461.0,10290505000,20636575000,285568000.0,404072000.0,0.319,2.403,0.2948974959319734,0.416155824721022,2.0053996378214674,0.019050668553195396
10,EQR,ARQ,2017-05-04,64.41,143742000.0,9733179000,10280276000,0.39,604100000.0,142969000.0,8929925000,23648451231.0,10280276000,20608338000,222233000.0,397512000.0,0.237,2.3,-0.3638393788871728,0.4347124426704069,2.0046483187805464,0.013982309424377322
11,EQR,ARQ,2017-02-23,62.76,277250000.0,9801072000,10229078000,0.75,605489000.0,276477000.0,8987258000,23039049581.0,10229078000,20704148000,413147000.0,411909000.0,0.457,2.252,0.48154373309287646,0.4439887142061531,2.02404830621098,0.027104104592808854
12,EQR,ARQ,2016-11-02,60.87,208316000.0,10517051000,10115505000,0.57,606074000.0,207543000.0,8498787000,22257899810.0,10115505000,21297744000,261759000.0,400998000.0,0.342,2.2,-0.3309107317728835,0.45446808038264774,2.105455338117079,0.02059373209740888
13,EQR,ARQ,2016-08-04,66.36,218839000.0,9344994000,11160578000,0.6,595154000.0,218067000.0,8510994000,24258303128.0,11160578000,21229922000,165540000.0,400441000.0,0.366,2.174,0.04808557889590064,0.4600724931628862,1.902224239640635,0.01960821383982084
14,EQR,ARQ,2016-05-05,70.73,3587758000.0,9471497000,11063772000,9.84,619083000.0,3586985000.0,8583818000,25851966150.0,11063772000,21301292000,6145089000.0,406227000.0,5.794,2.337,0.939003968495088,0.4279663657226319,1.925319140705358,0.32427982066152483
15,EQR,ARQ,2016-02-25,74.5,204486000.0,11894190000,10470368000,0.55,703193000.0,202989000.0,10968498000,27203049424.0,10470368000,23157328000,-48780000.0,483394000.0,0.289,2.598,-16.545250041567638,0.3848968487614655,2.2117014416303227,0.019529972585490787
16,EQR,ARQ,2015-11-05,79.16,196692000.0,11781555000,10478534000,0.54,696289000.0,195859000.0,10803319000,28834968363.0,10478534000,23008804000,229035000.0,470019000.0,0.281,2.752,-0.039625404185223596,0.3633967573013078,2.195803725979226,0.018770946393837154
17,EQR,ARQ,2015-08-06,74.77,286420000.0,11748919000,10500764000,0.79,679112000.0,285587000.0,10827907000,27222430805.0,10500764000,23081830000,210382000.0,457470000.0,0.421,2.592,0.3132742126946442,0.38573939539856605,2.1981095851692314,0.027276110576335208
18,EQR,ARQ,2015-05-06,72.46,182522000.0,11813593000,10331362000,0.49,666371000.0,178842000.0,10859508000,26374625912.0,10331362000,23029048000,299273000.0,433935000.0,0.268,2.553,-0.5692354894204534,0.39171596345938725,2.229042792228169,0.01766678972240059
19,EQR,ARQ,2015-02-26,76.84,217739000.0,11742105000,10368456000,0.6,664660000.0,216703000.0,10844861000,27954261142.0,10368456000,22950614000,337268000.0,454427000.0,0.326,2.696,0.16173951382159374,0.3709078894030173,2.2135035341809814,0.02100013733963861
20,EQR,ARQ,2014-11-06,69.49,221744000.0,11860523000,10378336000,0.61,664078000.0,220707000.0,10957606000,25180618004.0,10378336000,23008094000,239791000.0,444959000.0,0.332,2.426,0.018061368064073886,0.41215573018705803,2.2169347764420038,0.021366045578019445
21,EQR,ARQ,2014-08-07,64.54,112690000.0,11922733000,10289738000,0.31,652568000.0,111654000.0,11082043000,23346872051.0,10289738000,22991402000,44364000.0,433570000.0,0.171,2.269,-0.967734492856509,0.4407330445604283,2.234401109143887,0.010951687982726091
22,EQR,ARQ,2014-05-08,61.72,79135000.0,11764797000,10376561000,0.22,633442000.0,78099000.0,10943282000,22293453789.0,10376561000,22889631000,33678000.0,403657000.0,0.123,2.148,-0.4240222404751374,0.4654532715392886,2.205897599406971,0.0076263224395828255
0,ESS,ARQ,2019-10-25,326.28,99335000.0,6543811000,6225100000,1.51,366932000.0,99335000.0,6125636000,21561121415.0,6225100000,12997892000,135161000.0,256206000.0,0.271,3.464,,0.28871874890835775,2.087981237249201,0.015957173378740905
1,ESS,ARQ,2019-07-25,298.6,92275000.0,6289199000,6154907000,1.4,361635000.0,92275000.0,5919477000,19626323469.0,6154907000,12671145000,83172000.0,257976000.0,0.255,3.189,-0.07651043077756706,0.3136046855500851,2.058706167290586,0.01499210304883567
2,ESS,ARQ,2019-04-26,281.43,118858000.0,6223637000,6191257000,1.81,356223000.0,118858000.0,5814811000,18494608667.0,6191257000,12578001000,140237000.0,249754000.0,0.334,2.987,0.22365343519157313,0.33476009746813856,2.0315746866912487,0.019197717038720894
3,ESS,ARQ,2019-02-21,280.01,117820000.0,5954277000,6267073000,1.79,353158000.0,117820000.0,5605942000,18394446881.0,6267073000,12383596000,41870000.0,246959000.0,0.334,2.935,-0.008810049227635376,0.34070461811349095,1.9759776214510347,0.018799844839847885
4,ESS,ARQ,2018-10-31,250.78,80975000.0,6045450000,6316961000,1.23,350917000.0,80975000.0,5633672000,16567805026.0,6316961000,12518143000,156616000.0,245381000.0,0.231,2.623,-0.4550169805495523,0.38127929379219144,1.9816717247423248,0.012818663911333314
5,ESS,ARQ,2018-08-03,242.41,100440000.0,6044714000,6354185000,1.52,348723000.0,100440000.0,5691093000,16011204983.0,6354185000,12555654000,78859000.0,246795000.0,0.288,2.52,0.1937972919155715,0.39685863785683817,1.9759660759011581,0.015806905212863646
6,ESS,ARQ,2018-05-04,241.17,90918000.0,6109349000,6368773000,1.38,347255000.0,90918000.0,5718970000,15928363742.0,6368773000,12642667000,196442000.0,244522000.0,0.262,2.501,-0.1047317362898436,0.3998384958529534,1.985102467932206,0.014275591232408503
7,ESS,ARQ,2018-02-22,221.59,103613000.0,6059675000,6277406000,1.57,345064000.0,103613000.0,5689126000,14633870742.0,6277406000,12495706000,50084000.0,241437000.0,0.3,2.331,0.1225232355013367,0.4289641551898846,1.9905843273479524,0.016505703151907015
8,ESS,ARQ,2017-11-03,253.98,79723000.0,6088585000,6265508000,1.21,344369000.0,79723000.0,5615222000,16772084625.0,6265508000,12512523000,160067000.0,240232000.0,0.232,2.677,-0.2996625816890985,0.37356763575237445,1.9970484436377705,0.01272410792548665
9,ESS,ARQ,2017-07-31,261.7,70759000.0,6041843000,6316773000,1.08,339062000.0,70759000.0,5663395000,17269512864.0,6316773000,12524951000,89385000.0,240797000.0,0.209,2.734,-0.1266835314235645,0.3657759804660116,1.98280846881786,0.011201763938643987
10,ESS,ARQ,2017-05-01,247.98,178964000.0,6013009000,6264021000,2.73,335404000.0,178964000.0,5602507000,16267213238.0,6264021000,12447427000,-18226000.0,235891000.0,0.534,2.597,0.6046188060168526,0.3850703195656972,1.9871304709866076,0.028570146875305815
11,ESS,ARQ,2017-02-24,232.35,195569000.0,5880487000,6192178000,2.99,329038000.0,195569000.0,5563260000,15230419355.0,6192178000,12217408000,-117664000.0,230041000.0,0.594,2.46,0.08490609452418328,0.40656648091355196,1.9730388887399555,0.03158323291094022
12,ESS,ARQ,2016-10-31,214.09,65561000.0,5949185000,6088618000,1.0,329171000.0,65561000.0,5584687000,14026626161.0,6088618000,12177196000,163783000.0,229810000.0,0.199,2.304,-1.983008190845167,0.4340757306934545,1.9999934303646574,0.010767796567299837
13,ESS,ARQ,2016-08-01,234.62,72013000.0,5947084000,6118146000,1.1,321590000.0,72013000.0,5618286000,15366401238.0,6118146000,12206691000,92571000.0,225511000.0,0.224,2.512,0.089594934247983,0.39815086858920923,1.9951617695949067,0.011770395802911535
14,ESS,ARQ,2016-05-03,223.52,81836000.0,5780041000,6141992000,1.19,314202000.0,77981000.0,5352802000,14624934164.0,6141992000,12067484000,37806000.0,219712000.0,0.248,2.381,0.12003274842367662,0.41996715548428365,1.9647508495615102,0.0133240160521212
15,ESS,ARQ,2016-02-26,209.98,80938000.0,5622616000,6237733000,1.22,310746000.0,79624000.0,5315464000,13735123778.0,6237733000,12005091000,-125255000.0,218605000.0,0.256,2.202,-0.011094912154982827,0.4541446513930353,1.9245919952008206,0.012975547366326837
16,ESS,ARQ,2015-11-04,221.84,43637000.0,5656305000,6221041000,0.65,304626000.0,42323000.0,5317420000,14649235458.0,6221041000,12012717000,129104000.0,210507000.0,0.139,2.355,-0.8548021174691203,0.42466659900688997,1.9309818083500816,0.007014420898367331
17,ESS,ARQ,2015-08-06,226.07,46868000.0,5676534000,6234052000,0.7,296162000.0,45555000.0,5369331000,14862819553.0,6234052000,12045004000,-53786000.0,206085000.0,0.154,2.384,0.06893829478535461,0.4194393922209519,1.9321308195696796,0.007518063692763551
18,ESS,ARQ,2015-05-11,221.2,60677000.0,5759387000,6186707000,0.92,282873000.0,59363000.0,5436053000,14455894695.0,6186707000,12085159000,-162902000.0,195702000.0,0.21,2.337,0.22758211513423537,0.4279712276916251,1.953407361945539,0.00980764080147969
19,ESS,ARQ,2015-03-02,225.16,41809000.0,5403550000,6022672000,0.66,278700000.0,40495000.0,5109817000,14663725353.0,6022672000,11562874000,75131000.0,190649000.0,0.145,2.435,-0.45129039202085675,0.41071909456950123,1.9198910383962466,0.006941935406743054
20,ESS,ARQ,2014-11-06,201.36,54964000.0,5551677000,5983292000,0.85,270479000.0,53668000.0,5226125000,12875384276.0,5983292000,11666562000,-248977000.0,182811000.0,0.198,2.152,0.23933847609344297,0.4647078387518878,1.9498567009599397,0.009186247303323989
21,ESS,ARQ,2014-08-11,188.28,6303000.0,5352615000,5858448000,0.08,259450000.0,4989000.0,5065979000,11953044103.0,5858448000,11348363000,-49998000.0,176230000.0,0.019,2.04,-7.7202919244804065,0.4901218425630701,1.9370937490611848,0.0010758822131731818
22,ESS,ARQ,2014-05-12,180.64,23280000.0,3071289000,2023994000,0.58,161645000.0,21912000.0,2954297000,11292457607.0,2023994000,6633042000,16221000.0,108195000.0,0.136,5.579,0.7292525773195876,0.1792341464045312,3.277204379064365,0.0115020103814537
0,ETFC,ARQ,2019-10-31,41.79,274000000.0,55138000000,6569000000,1.08,767000000.0,254000000.0,1410000000,9441024207.0,6569000000,61707000000,707000000.0,767000000.0,0.331,1.437,,0.69579315294303,9.393667224843965,0.041711067133505864
1,ETFC,ARQ,2019-08-01,47.0,219000000.0,54720000000,6870000000,0.9,685000000.0,219000000.0,1710000000,11271257201.0,6870000000,61590000000,-2000000.0,685000000.0,0.32,1.641,-0.2511415525114155,0.6095149704675789,8.965065502183407,0.03187772925764192
2,ETFC,ARQ,2019-05-02,50.46,290000000.0,60736000000,6782000000,1.1,755000000.0,270000000.0,1709000000,12346082917.0,6782000000,67518000000,147000000.0,755000000.0,0.358,1.82,0.24482758620689654,0.5493240281629319,9.95547036272486,0.042760247714538485
3,ETFC,ARQ,2019-02-21,48.23,270000000.0,58441000000,6562000000,1.06,735000000.0,270000000.0,1409000000,11879630943.0,6562000000,65003000000,429000000.0,735000000.0,0.367,1.81,-0.07407407407407407,0.5523740620803224,9.905973788479121,0.04114599207558671
4,ETFC,ARQ,2019-02-20,48.44,270000000.0,58441000000,6562000000,1.06,735000000.0,270000000.0,1409000000,11931356477.0,6562000000,65003000000,429000000.0,735000000.0,0.367,1.818,0.0,0.5499793768336002,9.905973788479121,0.04114599207558671
5,ETFC,ARQ,2018-11-01,50.5,285000000.0,57940000000,6766000000,1.01,720000000.0,261000000.0,1958000000,12839072581.0,6766000000,64706000000,718000000.0,720000000.0,0.362,1.898,0.05263157894736842,0.526985104049705,9.563405261602128,0.042122376588826484
6,ETFC,ARQ,2018-08-06,60.41,250000000.0,57450000000,6903000000,0.95,710000000.0,250000000.0,2667000000,15686967958.0,6903000000,64353000000,-98000000.0,710000000.0,0.352,2.272,-0.14,0.44004679670934277,9.322468491960018,0.036216137911053166
7,ETFC,ARQ,2018-05-03,60.45,247000000.0,57298000000,6889000000,0.88,708000000.0,235000000.0,1902000000,15953345959.0,6889000000,64187000000,525000000.0,708000000.0,0.332,2.316,-0.012145748987854251,0.43182163902824444,9.31731746262157,0.0358542604151546
8,ETFC,ARQ,2018-02-21,51.76,129000000.0,56434000000,6931000000,0.49,637000000.0,129000000.0,1901000000,13785465438.0,6931000000,63365000000,438000000.0,637000000.0,0.203,1.989,-0.9147286821705426,0.5027759150514074,9.142259414225942,0.018612032895686047
9,ETFC,ARQ,2017-11-02,44.45,147000000.0,53727000000,6648000000,0.49,599000000.0,135000000.0,1600000000,11986376599.0,6648000000,60375000000,459000000.0,599000000.0,0.225,1.803,0.12244897959183673,0.5546296618574983,9.08167870036101,0.02211191335740072
10,ETFC,ARQ,2017-08-03,41.04,193000000.0,52070000000,6683000000,0.7,577000000.0,193000000.0,2001000000,11274093475.0,6683000000,58753000000,-220000000.0,577000000.0,0.334,1.687,0.23834196891191708,0.5927749326204695,8.791411042944786,0.0288792458476732
11,ETFC,ARQ,2017-05-04,35.92,145000000.0,49435000000,6444000000,0.48,553000000.0,132000000.0,1400000000,9878386284.0,6444000000,55879000000,342000000.0,553000000.0,0.239,1.533,-0.3310344827586207,0.6523332672703165,8.671477343265053,0.02250155183116077
12,ETFC,ARQ,2017-02-22,37.36,127000000.0,42727000000,6272000000,0.46,509000000.0,127000000.0,1403000000,10261976767.0,6272000000,48999000000,873000000.0,509000000.0,0.25,1.636,-0.14173228346456693,0.6111882868580656,7.81234056122449,0.02024872448979592
13,ETFC,ARQ,2016-11-03,27.58,139000000.0,42883000000,6316000000,0.51,486000000.0,139000000.0,1403000000,7551742682.0,6316000000,49199000000,388000000.0,486000000.0,0.286,1.196,0.08633093525179857,0.836363243023963,7.789582013932869,0.02200759974667511
14,ETFC,ARQ,2016-08-04,25.1,133000000.0,43417000000,5785000000,0.48,474000000.0,133000000.0,1402000000,6869499173.0,5785000000,49202000000,213000000.0,474000000.0,0.281,1.187,-0.045112781954887216,0.8421283494344778,8.505099394987035,0.022990492653414
15,ETFC,ARQ,2016-05-04,24.86,153000000.0,42206000000,5737000000,0.54,472000000.0,153000000.0,1402000000,6929195731.0,5737000000,47943000000,76000000.0,472000000.0,0.324,1.208,0.13071895424836602,0.8279460160626829,8.356806693393759,0.026668990761722154
16,ETFC,ARQ,2016-02-24,22.57,89000000.0,39628000000,5799000000,0.3,454000000.0,89000000.0,1488000000,6380734795.0,5799000000,45427000000,146000000.0,454000000.0,0.196,1.1,-0.7191011235955056,0.9088294979042457,7.833591998620451,0.015347473702362476
17,ETFC,ARQ,2015-11-04,28.87,-153000000.0,35393000000,5812000000,-0.53,73000000.0,-153000000.0,1437000000,8457985727.0,5812000000,41205000000,259000000.0,73000000.0,-2.096,1.455,1.5816993464052287,0.6871612447212634,7.089642119752237,-0.02632484514796972
18,ETFC,ARQ,2015-08-05,29.28,292000000.0,41401000000,5714000000,1.01,445000000.0,292000000.0,5949000000,8500175784.0,5714000000,47115000000,903000000.0,445000000.0,0.656,1.488,1.523972602739726,0.6722213922629156,8.245537276863843,0.05110255512775639
19,ETFC,ARQ,2015-05-06,28.455,40000000.0,41372000000,5453000000,0.14,456000000.0,40000000.0,5997000000,8249555170.0,5453000000,46825000000,-546000000.0,456000000.0,0.088,1.513,-6.3,0.6610053375762804,8.587016321291033,0.007335411699981661
20,ETFC,ARQ,2015-02-24,26.43,41000000.0,40155000000,5375000000,0.15,461000000.0,41000000.0,6337000000,7660051967.0,5375000000,45530000000,308000000.0,461000000.0,0.089,1.425,0.024390243902439025,0.7016923675134122,8.470697674418604,0.007627906976744186
21,ETFC,ARQ,2014-11-04,22.44,86000000.0,40545000000,5274000000,0.3,440000000.0,86000000.0,6982000000,6488777036.0,5274000000,45819000000,36000000.0,440000000.0,0.195,1.23,0.5232558139534884,0.8127879831191044,8.687713310580206,0.016306408797876374
22,ETFC,ARQ,2014-08-05,20.71,69000000.0,40560000000,5188000000,0.24,438000000.0,69000000.0,6803000000,5979358644.0,5188000000,45748000000,420000000.0,438000000.0,0.158,1.153,-0.2463768115942029,0.867651584205592,8.818041634541249,0.013299922898997688
23,ETFC,ARQ,2014-05-06,21.57,97000000.0,41406000000,5032000000,0.34,475000000.0,97000000.0,7401000000,6223653294.0,5032000000,46438000000,-150000000.0,475000000.0,0.204,1.237,0.28865979381443296,0.8085283293095986,9.228537360890302,0.019276629570747217
0,EW,ARQ,2019-10-25,228.86,274700000.0,2151500000,3814800000,1.32,1094000000.0,274700000.0,670700000,47733333404.0,3814800000,5966300000,361200000.0,801600000.0,0.251,12.513,,0.07991899429509199,1.5639876271364161,0.07200901751074762
1,EW,ARQ,2019-07-26,212.85,242300000.0,2073200000,3500300000,1.16,1086900000.0,242300000.0,668300000,44266248264.0,3500300000,5573500000,276600000.0,782900000.0,0.223,12.646,-0.13371853074700785,0.07907378956365399,1.592292089249493,0.06922263805959489
2,EW,ARQ,2019-04-26,176.12,249700000.0,2021800000,3447500000,1.2,993000000.0,249700000.0,666200000,36721302320.0,3447500000,5469300000,-40700000.0,761200000.0,0.251,10.652,0.029635562675210253,0.09388283590700276,1.5864539521392313,0.07242929659173314
3,EW,ARQ,2019-02-15,177.78,7000000.0,2183300000,3140400000,0.04,977700000.0,7000000.0,593800000,36936697970.0,3140400000,5323700000,235400000.0,743000000.0,0.007,11.762,-34.67142857142857,0.08502113541796925,1.6952299070182142,0.0022290154120494206
4,EW,ARQ,2018-10-26,140.14,225900000.0,2596900000,3361300000,1.08,906600000.0,225900000.0,1193500000,29296164558.0,3361300000,5958200000,257200000.0,681700000.0,0.249,8.716,0.9690128375387339,0.11473515563258668,1.772587986790825,0.06720614048136138
5,EW,ARQ,2018-07-27,141.87,282700000.0,2521900000,3164200000,1.35,943700000.0,282700000.0,1193100000,29705588699.0,3164200000,5686100000,87400000.0,697500000.0,0.3,9.388,0.20091970286522814,0.106518676739994,1.7970103027621516,0.08934327792174958
6,EW,ARQ,2018-04-27,129.29,206600000.0,2579400000,3245700000,0.98,894800000.0,206600000.0,1054600000,27251631778.0,3245700000,5825100000,108100000.0,661200000.0,0.231,8.396,-0.36834462729912876,0.11910112489558239,1.7947130048987892,0.06365344917891363
7,EW,ARQ,2018-02-16,133.82,-2800000.0,2739600000,2956200000,-0.01,888500000.0,-2800000.0,1036400000,28105372605.0,2956200000,5695800000,312000000.0,653200000.0,-0.003,9.507,74.78571428571429,0.10518273646633976,1.92673026182261,-0.0009471618970299709
